STATE,YEAR,HSS,CPE,IIM,HD,CM,EOH,fc_iim,fc_hss,fc_eoh,fc_cm,fc_cpe,fc_hd,HSSw,CPEw,IIMw,HDw,CMw,EOHw,overall,HSSOLD,CPEOLD,IIMOLD,HDOLD,CMOLD,EOHOLD,Nat_overall,Nat_overalllb,Nat_overallub,overall_class,Nat_HSS,Nat_HSSlb,Nat_HSSub,HSS_class,Nat_CPE,Nat_CPElb,Nat_CPEub,CPE_class,Nat_IIM,Nat_IIMlb,Nat_IIMub,IIM_class,Nat_HD,Nat_HDlb,Nat_HDub,HD_class,Nat_CM,Nat_CMlb,Nat_CMub,CM_class,Nat_EOH,Nat_EOHlb,Nat_EOHub,EOH_class
KY,2020,8,4.599999905,8.399999619,4.5,6,7.300000191,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.400000095,0.7435576916,0.4294564128,0.6574956179,0.4478368163,0.5347138047,0.7030459642,6.800000191,6.679999828,6.980000019,3,8.399999619,8.199999809,8.659999847,3,5.400000095,5.099999905,5.71999979,3,8.899999619,8.729999542,9.109999657,3,5,4.760000229,5.25,3,6.199999809,5.889999866,6.579999924,2,6.900000095,6.650000095,7.170000076,1
LA,2020,7.400000095,5.400000095,9.600000381,4.599999905,5.400000095,6.300000191,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.5,0.6575680971,0.5112996697,0.917247653,0.46309793,0.4581258893,0.5999407768,6.800000191,6.679999828,6.980000019,3,8.399999619,8.199999809,8.659999847,3,5.400000095,5.099999905,5.71999979,2,8.899999619,8.729999542,9.109999657,1,5,4.760000229,5.25,3,6.199999809,5.889999866,6.579999924,3,6.900000095,6.650000095,7.170000076,3
MA,2020,9.399999619,7.099999905,8.899999619,4.900000095,6.800000191,7.599999905,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,7.5,0.9191909432,0.6863254309,0.7687071562,0.4921239018,0.6228765249,0.7384573817,6.800000191,6.679999828,6.980000019,1,8.399999619,8.199999809,8.659999847,1,5.400000095,5.099999905,5.71999979,1,8.899999619,8.729999542,9.109999657,2,5,4.760000229,5.25,2,6.199999809,5.889999866,6.579999924,1,6.900000095,6.650000095,7.170000076,1
MD,2020,9.300000191,6.099999905,9.199999809,5,6.300000191,8.100000381,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,7.300000191,0.9104700685,0.5806666613,0.8338707685,0.5044732094,0.565977633,0.7892986536,6.800000191,6.679999828,6.980000019,1,8.399999619,8.199999809,8.659999847,1,5.400000095,5.099999905,5.71999979,1,8.899999619,8.729999542,9.109999657,1,5,4.760000229,5.25,2,6.199999809,5.889999866,6.579999924,2,6.900000095,6.650000095,7.170000076,1
ME,2020,8,6,9,5.800000191,6.699999809,6.800000191,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,7.099999905,0.742696166,0.5788859129,0.7768388987,0.5783922076,0.614526391,0.6534845829,6.800000191,6.679999828,6.980000019,1,8.399999619,8.199999809,8.659999847,3,5.400000095,5.099999905,5.71999979,1,8.899999619,8.729999542,9.109999657,2,5,4.760000229,5.25,1,6.199999809,5.889999866,6.579999924,1,6.900000095,6.650000095,7.170000076,2
MI,2020,9.300000191,4.900000095,9.199999809,4.599999905,6.199999809,7.300000191,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.900000095,0.9072096348,0.4527157545,0.8158922195,0.4615060091,0.555393517,0.6997103691,6.800000191,6.679999828,6.980000019,2,8.399999619,8.199999809,8.659999847,1,5.400000095,5.099999905,5.71999979,3,8.899999619,8.729999542,9.109999657,1,5,4.760000229,5.25,3,6.199999809,5.889999866,6.579999924,2,6.900000095,6.650000095,7.170000076,1
MN,2020,9,6.199999809,8.5,4.699999809,7.199999809,7.099999905,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,7.099999905,0.8722161055,0.5957422256,0.6778898835,0.4710717201,0.6680186987,0.6780687571,6.800000191,6.679999828,6.980000019,1,8.399999619,8.199999809,8.659999847,1,5.400000095,5.099999905,5.71999979,1,8.899999619,8.729999542,9.109999657,3,5,4.760000229,5.25,3,6.199999809,5.889999866,6.579999924,1,6.900000095,6.650000095,7.170000076,2
MO,2020,8.800000191,5.099999905,9.100000381,5.400000095,7,6.800000191,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,7,0.8454190493,0.4745712578,0.796416223,0.5389405489,0.6505545974,0.6464368105,6.800000191,6.679999828,6.980000019,1,8.399999619,8.199999809,8.659999847,1,5.400000095,5.099999905,5.71999979,2,8.899999619,8.729999542,9.109999657,2,5,4.760000229,5.25,1,6.199999809,5.889999866,6.579999924,1,6.900000095,6.650000095,7.170000076,2
MS,2020,8.5,5.400000095,9,4.800000191,5.900000095,6,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.699999809,0.8060342669,0.5103289485,0.7848513126,0.4832766056,0.5220741034,0.5625113249,6.800000191,6.679999828,6.980000019,2,8.399999619,8.199999809,8.659999847,2,5.400000095,5.099999905,5.71999979,2,8.899999619,8.729999542,9.109999657,2,5,4.760000229,5.25,2,6.199999809,5.889999866,6.579999924,2,6.900000095,6.650000095,7.170000076,3
MT,2020,7.800000191,5.599999905,8.399999619,4.300000191,7.400000095,6.800000191,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.699999809,0.7116634846,0.5296316147,0.6612416506,0.4268394709,0.693272233,0.6549019217,6.800000191,6.679999828,6.980000019,2,8.399999619,8.199999809,8.659999847,3,5.400000095,5.099999905,5.71999979,2,8.899999619,8.729999542,9.109999657,3,5,4.760000229,5.25,3,6.199999809,5.889999866,6.579999924,1,6.900000095,6.650000095,7.170000076,2
NC,2020,8.399999619,5.099999905,9.699999809,4.699999809,6.699999809,7.800000191,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,7,0.7987583876,0.4762733281,0.9397969246,0.4699442983,0.6164605618,0.7548387051,6.800000191,6.679999828,6.980000019,1,8.399999619,8.199999809,8.659999847,2,5.400000095,5.099999905,5.71999979,2,8.899999619,8.729999542,9.109999657,1,5,4.760000229,5.25,3,6.199999809,5.889999866,6.579999924,1,6.900000095,6.650000095,7.170000076,1
ND,2020,7.699999809,6.400000095,9.399999619,4.900000095,7.5,6.300000191,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,7.099999905,0.7020453811,0.6197564602,0.8724529743,0.4944570363,0.7110043764,0.5899062157,6.800000191,6.679999828,6.980000019,1,8.399999619,8.199999809,8.659999847,3,5.400000095,5.099999905,5.71999979,1,8.899999619,8.729999542,9.109999657,1,5,4.760000229,5.25,2,6.199999809,5.889999866,6.579999924,1,6.900000095,6.650000095,7.170000076,3
NE,2020,9,6,9.199999809,5.400000095,7.599999905,7,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,7.400000095,0.8742295504,0.5748774409,0.8289318085,0.5394535065,0.7147097588,0.6696164608,6.800000191,6.679999828,6.980000019,1,8.399999619,8.199999809,8.659999847,1,5.400000095,5.099999905,5.71999979,1,8.899999619,8.729999542,9.109999657,1,5,4.760000229,5.25,1,6.199999809,5.889999866,6.579999924,1,6.900000095,6.650000095,7.170000076,2
NH,2020,8.300000191,4.699999809,8.800000191,6.599999905,7,7.699999809,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,7.099999905,0.779476285,0.4383641481,0.7480102777,0.6569674611,0.6507584453,0.748714745,6.800000191,6.679999828,6.980000019,1,8.399999619,8.199999809,8.659999847,2,5.400000095,5.099999905,5.71999979,3,8.899999619,8.729999542,9.109999657,2,5,4.760000229,5.25,1,6.199999809,5.889999866,6.579999924,1,6.900000095,6.650000095,7.170000076,1
NJ,2020,8.600000381,5.5,8.199999809,5.5,6.400000095,7,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.900000095,0.8157503605,0.523620069,0.6169595122,0.5482071638,0.5750361085,0.6735522151,6.800000191,6.679999828,6.980000019,2,8.399999619,8.199999809,8.659999847,2,5.400000095,5.099999905,5.71999979,2,8.899999619,8.729999542,9.109999657,3,5,4.760000229,5.25,1,6.199999809,5.889999866,6.579999924,2,6.900000095,6.650000095,7.170000076,2
NM,2020,9,4,8.199999809,3.799999952,4.699999809,6.900000095,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,6.099999905,0.8650282025,0.3571217656,0.6000773311,0.3828292489,0.3816695511,0.6663535833,6.800000191,6.679999828,6.980000019,3,8.399999619,8.199999809,8.659999847,1,5.400000095,5.099999905,5.71999979,3,8.899999619,8.729999542,9.109999657,3,5,4.760000229,5.25,3,6.199999809,5.889999866,6.579999924,3,6.900000095,6.650000095,7.170000076,2
NV,2020,7.699999809,4.300000191,8.100000381,3.5,4.300000191,6.400000095,0.5412714481,0.2266842574,0.08572264761,0.1483679563,0.06027572975,0,0.1898734123,0.1898734123,0.1898734123,0.1898734123,0.1518987268,0.08860759437,5.699999809,0.7003411055,0.3889711797,0.5878781676,0.3490872383,0.328029573,0.604227066,6.800000191,6.679999828,6.980000019,3,8.399999619,8.199999809,8.659999847,3,5.400000095,5.099999905,5.71999979,3,8.899999619,8.729999542,9.109999657,3,5,4.760000229,5.25,3,6.199999809,5.889999866,6.579999924,3,6.900000095,6.650000095,7.170000076,3
